step,UCB1-tuned,Tompson_sampling,RS,RS \gamma,RS opt \gamma
1.0,0.4620945236271966,0.44562721172245795,0.44380274116856117,0.46029160344651127,0.449386599219001
101.0,41.13465966213722,21.700513278992382,13.00608897195706,22.76827246266871,19.393969356845208
201.0,73.77096168120363,27.996485557084178,17.243787804663484,36.04466035912813,24.13608140813799
301.0,106.15003491391441,31.717476988645153,19.727713061465902,46.83908624408565,27.31726881994021
401.0,132.57252494004797,34.50057258530045,21.79934893355919,56.037230207924424,29.86439324909638
501.0,158.8040941562882,36.742871898969554,23.467002763013298,63.69725672851352,31.896430969671407
601.0,181.69276649284262,38.52635335560033,25.105424975640542,69.83642992020046,33.6783287274793
701.0,203.2787247118938,40.050225261904075,26.37653019264012,75.26849942786355,35.279605088295405
801.0,223.3576883743778,41.380805832055245,27.430876896125593,79.50835148972888,36.58865804800603
901.0,241.6269336814595,42.610330554007284,28.482769833825593,83.20217206953299,37.92724979661758
1001.0,258.4902670728742,43.699593933838074,29.183854259205084,86.2747689582039,39.21712483738986
1101.0,274.41269793170693,44.667343611783494,30.06347592252088,88.87928624387627,40.272960065427405
1201.0,288.87651338056224,45.570539041535476,30.8417523292867,91.18915246586506,41.36034696274463
1301.0,302.77436946820416,46.37284596895758,31.530207883223625,93.33321513769607,42.500301353997635
1401.0,315.39233485129944,47.12507538172998,32.17033800783463,94.97576270064673,43.52989821604881
1501.0,327.4399005716035,47.84089195255196,32.754124821125814,96.47967482858188,44.58030687197305
1601.0,338.6183128951358,48.522204660246764,33.24298130794016,97.89806784634031,45.597558900325154
1701.0,349.40491885104166,49.17501353159566,33.67061315105021,99.19051562369366,46.619711779537525
1801.0,359.2520186485201,49.77339404774226,34.137882290985125,100.41589494369869,47.41169667763461
1901.0,368.34741143566123,50.36365075900141,34.58494952822914,101.42140388733003,48.26511135743991
2001.0,376.7854619827956,50.92019563553678,34.91896470100657,102.31722818026783,49.13355593136267
2101.0,385.02002039989213,51.46066636444164,35.243253036594766,103.27507755689867,49.901426172809664
2201.0,392.7928331871977,51.98392263590998,35.44560044702542,104.10339754207803,50.67292056889265
2301.0,400.2231214152908,52.47878916730448,35.75475396756461,104.88207116447352,51.48728893962047
2401.0,407.2402573179767,52.9426026142221,35.98326809835845,105.65847246874031,52.37208493096556
2501.0,414.0898476209313,53.410528176165,36.23698324247571,106.45496971776979,53.18059347786574
2601.0,420.50416720188304,53.860428863582264,36.51636512485589,107.33249933793545,54.01579680259789
2701.0,426.4630912697837,54.27759768940235,36.77663294227566,108.09670246019598,54.6939225759848
2801.0,432.05434040443566,54.69460230022704,37.0428395295362,108.74137589895075,55.509157370787584
2901.0,437.6427631718789,55.10120023167618,37.32026952023548,109.44141016381064,56.17374340537919
3001.0,442.8765585161405,55.48681551542306,37.593290542305596,110.21670037209631,57.011478886758255
3101.0,447.68492763916737,55.85808403258732,37.878439164375756,110.84630101355889,57.85712764403247
3201.0,452.4407501007645,56.2186876788103,38.146130905920465,111.48217980510229,58.60416323030594
3301.0,457.0472261986073,56.56403359334404,38.504646165493135,112.13436281291723,59.43133497658624
3401.0,461.40771918491015,56.910509894699835,38.832584004235336,112.76960462039685,60.24425716106349
3501.0,465.54959736654905,57.247774529112874,39.15422008757572,113.31290761140372,61.03217343472315
3601.0,469.72487552550893,57.58644321023111,39.42383246998097,113.90131055170454,61.8191159858818
3701.0,473.6016260197177,57.91605328744489,39.65145709380442,114.46114855795228,62.55072568882763
3801.0,477.12063632983524,58.23442708247323,39.845228598898366,114.97121695261126,63.43893245420385
3901.0,480.6048135703539,58.53550696338719,40.05467325586041,115.54228793948879,64.42936551920295
4001.0,484.0007706245782,58.831914274748925,40.27364889935784,116.13545285289179,65.08142669836934
4101.0,487.36184653049537,59.12565349630767,40.449676678019316,116.78156784706083,65.80905707373867
4201.0,490.4380851635199,59.40262826274918,40.62924315856646,117.37217262207086,66.54979304461489
4301.0,493.38258030397253,59.69552410148236,40.848923667138756,117.93598818169801,67.27906568815999
4401.0,496.4054525073312,59.96288353351636,41.00106188417897,118.37766593366425,67.97486331615025
4501.0,499.3198633016421,60.21927998468138,41.164730104215344,118.92304786584461,68.68597875276095
4601.0,502.13111493270947,60.46381021500323,41.35776530766143,119.48009600684506,69.33075356853371
